date,total_articles,candidate_count,gpr_positive_count,positive_share,mean_score,gpr_sum,gpr_index,gpr_acts_index,gpr_threats_index,gpr_7ma,gpr_30ma,is_imputed,impute_method
2025-04-19,76532.0,13733.0,13732.0,0.1794282130350703,0.6335891862834838,8700.4467060448,230.9972357589556,231.4191650337196,178.31826987838798,127.01122506423167,111.9263019033772,False,none
2025-04-20,63182.0,11134.0,11134.0,0.1762210756228039,0.6412470127031373,7139.6442394367305,227.61418986001448,235.73707827315394,66.03634056042544,137.66340399559917,116.23502719964281,False,none
2025-04-21,122515.0,17499.0,17499.0,0.14283149002163,0.6286541776280591,11000.819454313403,129.59048934105306,128.61262310540636,124.1962155690665,141.69005848211768,115.81709157482531,False,none
2025-04-22,145204.0,18422.0,18422.0,0.1268697832015647,0.6345295535721511,11689.303435906168,99.16995458874383,101.54079453591503,39.114888762313186,144.6033897681056,114.12458264582551,False,none
2025-04-23,150129.0,22074.0,22074.0,0.1470335511460144,0.6469704730290394,14281.226221643015,149.2734974521125,148.96394819450768,126.36168524470256,152.55160376329394,116.05587651014984,False,none
2025-04-24,147154.0,22296.0,22295.0,0.1515079440586052,0.6463525810534211,14410.430794586022,160.27377743746825,160.6609443013478,121.977100299155,164.36873781839566,118.27012574674691,False,none
2025-04-25,142072.0,20659.0,20659.0,0.1454121853707979,0.6363338468021754,13146.020941086144,139.49086235427185,136.2629201394591,184.9501935349511,162.34428668465992,119.75061686968495,False,none
2025-04-26,81629.0,14368.0,14368.0,0.1760158767104828,0.6405272700283273,9203.095815767008,226.341756454103,230.94251843439616,107.21730064078942,161.67921821253813,123.67112069419106,False,none
2025-04-27,68638.0,12771.0,12770.0,0.186048544538011,0.6226407126820817,7951.121900950183,241.88658080161747,226.4699628570862,643.3427688395816,163.7181312041957,128.67203112350072,False,none
2025-04-28,130142.0,18948.0,18946.0,0.1455794439919472,0.6300346662562,11936.636786889963,136.51598842036222,132.8760955060642,193.7615569293478,164.70748821552556,129.58035575012858,False,none
2025-04-29,153786.0,20265.0,20264.0,0.1317675211007504,0.6388061535778661,12944.76789610188,110.61914063368131,111.13231610992372,79.73300438016767,166.3430862219452,127.82618459372407,False,none
2025-04-30,154505.0,21628.0,21627.0,0.1399760525549335,0.6368743519767383,13773.681610200918,127.32358689848029,130.25054241438718,51.6278891083102,163.2073847142835,129.35651219888868,False,none
2025-05-01,142760.0,18638.0,18637.0,0.13054777248529,0.6303735913628219,11748.272622228911,104.66363270537573,103.50821333496762,108.25686903398017,155.26307832398456,130.58046203423172,False,none
2025-05-02,143572.0,18842.0,18842.0,0.1312372886078065,0.6342015173517248,11949.6249899412,107.60750828458096,108.21357233428203,75.67372302843485,150.70831345688586,132.06894148291173,False,none
2025-05-03,80816.0,12724.0,12724.0,0.1574440704810928,0.6489090822796312,8256.719162926027,177.80967304900747,181.80954125713762,79.02255964386626,143.77515868472935,135.33378597235094,False,none
2025-05-04,66592.0,11698.0,11698.0,0.1756667467563671,0.6590303235464408,7709.336724846264,241.52001664876968,244.08022772631452,149.59480175012487,143.72279237717967,140.3433225104483,False,none
2025-05-05,122627.0,16238.0,16237.0,0.132409665081915,0.6289270820313864,10211.88903094362,107.750537549545,105.88214477143008,127.20214302131636,139.61344225277722,140.69705000161898,False,none
2025-05-06,144428.0,18956.0,18956.0,0.1312487883235937,0.6429767192011212,12188.266689176451,111.31593454257838,112.22860945808704,73.36850105820226,139.7129842397625,139.73387523629825,False,none
2025-05-07,147501.0,21864.0,21864.0,0.1482295035287896,0.6612715130218595,14458.040360709936,160.64452674382878,166.09556741821416,45.86866879456063,144.47311850338372,141.40418756972576,False,none
2025-05-08,147521.0,19701.0,19701.0,0.1335470882111699,0.6455069606782896,12717.132632322984,117.2754482701869,118.59813993534334,71.35608957316335,146.27480644121388,141.58347333720428,False,none
2025-05-09,142238.0,18751.0,18751.0,0.1318283440430827,0.6320409321510878,11851.399518765047,107.89288117266237,107.54548107288022,93.7840884887695,146.31557399665408,141.40052497399014,False,none
2025-05-10,78142.0,13178.0,13178.0,0.1686417035653042,0.6562396872008933,8647.926597933372,216.27822342211996,220.1697523536123,109.54096469628462,151.811081192813,145.0163251733366,False,none
2025-05-11,66467.0,12074.0,12074.0,0.1816540538914047,0.6546527253434192,7904.2770057964435,257.942478796357,262.05565251017623,138.34926001820187,154.1571472138969,149.59920087551103,False,none
2025-05-12,125286.0,18745.0,18745.0,0.1496176747601487,0.6448450252661347,12087.619998613696,154.53227945580514,158.42595176203253,63.28719658034971,160.8402532005055,150.0803846777449,False,none
2025-05-13,144475.0,18051.0,18051.0,0.1249420314933379,0.635451390699832,11470.533053522668,95.85906434861381,96.36171459566432,68.06694936741376,158.632128887082,148.17405557801732,False,none
2025-05-14,148187.0,17749.0,17748.0,0.1197675909492735,0.6372183293870549,11309.350909961451,80.56738851039694,81.41638220824095,49.98456215225193,147.19253771087742,147.4795049305164,False,none
2025-05-15,147985.0,18007.0,18007.0,0.1216812514781903,0.6185422900953309,11138.091017746625,77.8708189408682,74.76349477920215,151.97120336467069,141.5633049495462,147.44931104231773,False,none
2025-05-16,138127.0,16645.0,16644.0,0.1204978027467475,0.6363831494604736,10591.961139620122,81.51383753278091,80.89797832696651,84.38811345078942,137.79487014384887,147.04523897721728,False,none
2025-05-17,74802.0,10689.0,10689.0,0.1428972487366648,0.6493203665228192,6940.585397762415,140.43603937069005,138.8949975119301,145.05089013769333,126.96027242221601,149.14131232118177,False,none
2025-05-18,65180.0,9882.0,9882.0,0.1516109235961951,0.6266615141051776,6192.669082387364,148.8216459674275,138.95164140483456,411.48586450673497,111.37158201808322,148.97996651041527,False,none
2025-05-19,128713.0,16551.0,16551.0,0.1285884098731285,0.6193186118566911,10250.342344840095,96.57830579282148,82.12192777068589,332.6112204223758,103.09244292337128,144.49933551154416,False,none
2025-05-20,147372.0,16830.0,16828.0,0.1141872268816328,0.63974250425684,10765.586861634103,72.37647448406315,73.07247382719626,45.993691850153965,99.73778722843547,139.32474499901247,False,none
2025-05-21,147705.0,16899.0,16899.0,0.1144104803493449,0.6321969994997447,10683.497094546186,70.64011820835677,69.87385884940602,78.58491900059484,98.31960575671543,137.35973262792257,False,none
2025-05-22,146359.0,17849.0,17818.0,0.1217417446142703,0.6262666842715825,11158.819780351056,80.37275678110034,76.66679805108136,174.4118743629829,98.67702544817716,136.73315936766778,False,none
2025-05-23,136089.0,16228.0,16228.0,0.1192454937577614,0.6216458377850389,10088.068655575613,75.02137104015215,71.83685236742843,152.99802243968244,97.74953023494449,134.2580884872691,False,none
2025-05-24,74663.0,10196.0,10196.0,0.1365602775136279,0.6450945865378918,6577.384404340344,123.67091313040731,123.95914151191499,94.31412503364942,95.35451220061837,133.03799301036707,False,none
2025-05-25,63169.0,8903.0,8901.0,0.140907723725245,0.6477768500607048,5765.861742390334,134.9049955204726,136.91596178115847,74.45836228032395,93.36641927962482,132.88513078257375,False,none
2025-05-26,92128.0,13776.0,13775.0,0.1495202327196943,0.6518746853698021,8979.573790969023,158.4391426922215,159.59716296767567,106.82074745533227,102.20368169382483,130.62171032384438,False,none
2025-05-27,133613.0,15530.0,15528.0,0.1162162364440585,0.6309112094248792,9796.789259949524,73.03778691216044,73.71060455782099,46.90233840159498,102.29815489783871,124.99341719419581,False,none
2025-05-28,146899.0,14841.0,14841.0,0.1010285978801761,0.6336754545016258,9404.377420258628,52.38225583559786,52.75425014841029,35.50243562736284,99.68988884458746,122.18895944137033,False,none
2025-05-29,145653.0,17609.0,17608.0,0.1208900606235367,0.621866946066163,10949.833186333,77.64929192720747,78.98534540416576,40.21005857929605,99.30082243688848,121.08996448448787,False,none
2025-05-30,134886.0,14779.0,14779.0,0.1095665969781889,0.6263684035837495,9257.098636564231,62.11069208503408,63.05828856881621,33.95324092837035,97.45643972901448,118.91620132403965,False,none
2025-05-31,78893.0,11889.0,11888.0,0.150685105142408,0.635953683726554,7560.217392141274,151.9883246672095,157.6625423078997,38.5061770641285,101.50178423427192,120.49369105610079,False,none
2025-06-01,68634.0,10233.0,10232.0,0.1490806305912521,0.6126920657120491,6269.065216365687,135.1359833512589,122.75741208499042,531.881533014092,101.53478249581282,121.41130689165672,False,none
2025-06-02,126979.0,18082.0,18082.0,0.1424014994605407,0.6162990259512696,11143.918987250858,122.53080695608904,107.10296627024285,732.1012976392788,96.4050202477939,119.56867802189277,False,none
2025-06-03,144387.0,16802.0,16801.0,0.1163608912159682,0.6259208843750523,10516.096778385254,71.84914596180404,69.46247016232972,124.46217347277526,96.23521439774298,113.91298233232725,False,none
2025-06-04,146934.0,17188.0,17188.0,0.1169776906638354,0.6250991738875988,10744.204600780047,72.55194398857189,72.55642657688618,63.089347590647904,99.11659841959643,112.73969588029482,False,none
2025-06-05,147146.0,17971.0,17971.0,0.1221304010982289,0.6417746278661571,11533.33183738271,92.88615541014391,92.22199432774039,88.24180768480728,101.29329320287304,112.12536990921367,False,none
2025-06-06,138538.0,16132.0,16132.0,0.1164445856010625,0.629258647837286,10151.200506911098,72.91981152861274,71.73964278487841,90.7878782278564,102.8374531233843,109.20121273537312,False,none
2025-06-07,76592.0,9833.0,9833.0,0.1283815542093169,0.6465894388803561,6357.913952510542,106.90967621591645,105.79979630308316,109.02144091357773,96.397646201771,108.85568700023079,False,none
2025-06-08,65369.0,10149.0,10149.0,0.1552570790435833,0.6429209832757069,6525.00505926515,167.96065697516698,165.90409625602834,178.26768298255632,101.08688529090071,110.8579461936476,False,none
2025-06-09,123859.0,16108.0,16108.0,0.1300511065001332,0.6434580229961782,10364.821834422435,109.04341714381192,109.77327109033747,74.67068740902604,99.16011531771828,107.28345265103734,False,none
2025-06-10,146309.0,18851.0,18851.0,0.1288437485048766,0.6299154297474262,11874.53576616873,101.16777569481557,101.81311243279885,69.82769788582982,103.34849099386278,102.05762921431929,False,none
2025-06-11,150717.0,17314.0,17314.0,0.1148775519682584,0.6298872964359759,10905.868650492486,70.71179869717572,71.24901024464803,47.32679428113122,103.08561309509189,99.26361318903164,False,none
2025-06-12,133714.0,15932.0,15932.0,0.1191498272432206,0.6266289016235449,9983.451660666316,76.35300532109285,76.29611063091865,67.6707041169137,100.72373451094175,98.6134112214476,False,none
2025-06-13,143319.0,20784.0,20781.0,0.1449982207523077,0.6293086858941347,13077.663801566014,134.8031884557943,140.28798567833064,30.178735165749117,109.56421692911054,100.42127121962751,False,none
2025-06-14,60583.0,9875.0,9875.0,0.1629995213178614,0.6281165733011449,6202.6511613488055,178.7312990285257,176.87985929295843,182.17230561582062,119.82444875948329,103.78328722254943,False,none
2025-06-15,0.0,0.0,0.0,0.0,0.0,0.0,98.35923934440746,176.87985929295843,182.17230561582062,109.88138909794623,104.34480061627032,True,caldara
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,159.3436923754893,176.87985929295843,182.17230561582062,117.06714270247156,104.97505571643029,True,caldara
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,170.55838103845247,176.87985929295843,182.17230561582062,126.98008632299113,105.69961355213113,True,caldara
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,186.59447460008317,176.87985929295843,182.17230561582062,143.53475430912076,108.7001525123732,True,caldara
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,119.68614455793784,176.87985929295843,182.17230561582062,149.72520277152717,110.27714151483566,True,caldara
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,165.72392818714798,176.87985929295843,182.17230561582062,154.14245130457772,113.44660184746205,True,caldara
2025-06-21,0.0,0.0,0.0,0.0,0.0,0.0,90.56962049632087,176.87985929295843,182.17230561582062,141.547925799977,113.78649730463606,True,caldara
2025-06-22,0.0,0.0,0.0,0.0,0.0,0.0,139.41733842092168,176.87985929295843,182.17230561582062,147.41336852519333,115.93302955066171,True,caldara
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,314.21728044378335,176.87985929295843,182.17230561582062,169.53816682066392,122.28457512777426,True,caldara
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,204.59860772264213,176.87985929295843,182.17230561582062,174.40105634697673,124.60769553451323,True,caldara
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,191.07540782035127,176.87985929295843,182.17230561582062,175.04118966415788,125.69557103878422,True,caldara
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,136.10405494312639,176.87985929295843,182.17230561582062,177.38660543347052,127.79777997314976,True,caldara
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,134.5163587634854,176.87985929295843,182.17230561582062,172.92838123009014,130.53558340407935,True,caldara
2025-06-28,0.0,0.0,0.0,0.0,0.0,0.0,65.3202299973037,176.87985929295843,182.17230561582062,169.32132544451628,130.12461467308256,True,caldara
2025-06-29,0.0,0.0,0.0,0.0,0.0,0.0,55.487998544697625,176.87985929295843,182.17230561582062,157.33141974791283,129.903858221738,True,caldara
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,85.89104186015724,176.87985929295843,182.17230561582062,124.71338566453768,127.70061546150292,True,caldara
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,110.21282500250892,176.87985929295843,182.17230561582062,111.22970241880437,126.86984351654459,True,caldara
