date,total_articles,candidate_count,gpr_positive_count,positive_share,mean_score,gpr_sum,acts_sum,threats_sum,raw_ratio,acts_ratio,threats_ratio,gpr_index,gpr_acts_index,gpr_threats_index,gpr_7ma,gpr_30ma
2026-02-01,16041,2000,2000,0.1246805062028551,0.6608104925783929,1321.6209851567858,1290.921975441389,30.699009715397015,0.0823901867188321,0.080476402683211,0.001913784035621,69.23728662595671,72.11346036292122,13.141555622698423,,
2026-02-02,31063,2790,2790,0.0898174677268776,0.6128809701011242,1709.9379065821363,1639.616683756701,70.32122282543551,0.0550474167524751,0.0527835908880887,0.0022638258643864,25.778082401200148,25.659651841618675,19.832364605412465,,
2026-02-03,35328,3362,3362,0.0951653079710145,0.6378382011556434,2144.412032285273,2067.238006965039,77.17402532023465,0.0607000688486547,0.0585155685848346,0.00218450026382,32.7535664719894,33.03264710048522,18.17279610597288,,
2026-02-04,33658,3492,3492,0.1037494800641749,0.6276159337231534,2191.6348405612516,2091.1024056084925,100.53243495275944,0.0651148268037688,0.0621279459744635,0.0029868808293053,38.901005434480595,38.254410585486276,39.11046226692341,,
2026-02-05,34290,3122,3122,0.0910469524642753,0.6339310469658516,1979.1327286273888,1851.7579964385352,127.37473218885307,0.0577174898987281,0.0540028578722232,0.0037146320265049,28.94998303942453,27.136222881675355,72.06536121037989,,
2026-02-06,32071,2932,2932,0.0914221570889588,0.6497397142715895,1905.0368422443005,1810.7429156471308,94.29392659716947,0.0594006062250725,0.0564604445027323,0.0029401617223401,31.062238198687975,30.26229729770305,37.628646100717276,,
2026-02-07,18772,1872,1871,0.0996697208608566,0.6357649447767582,1189.5162116773145,1142.3831326070365,47.13307907027797,0.0633665145790173,0.0608556963886126,0.0025108181904047,36.39164228134175,36.36356093238649,25.5597444807552,,
2026-02-08,15359,1829,1829,0.1190832736506282,0.6342533819252189,1160.0494355412252,1108.3011032630147,51.74833227821014,0.0755289690436372,0.0721597176419698,0.0033692514016674,55.952991431357276,55.201476911879745,56.74005261326602,,
2026-02-09,28790,2698,2698,0.0937130948245918,0.6249340702507648,1686.0721215365634,1609.6540949057112,76.41802663085251,0.058564505784528,0.0559101804413237,0.0026543253432043,30.00195663650893,29.544800771582352,29.288476516827295,,
2026-02-10,33343,2754,2754,0.0825960471463275,0.6302502329690457,1735.7091415967518,1662.9448501825066,72.76429141424526,0.0520561779562952,0.049873882079672,0.0021822958766231,22.480303924767718,22.331487498196992,18.127900295215703,,
2026-02-11,33727,3210,3209,0.0951463219379132,0.6112363453645552,1961.4574322748576,1814.0913043464907,147.3661279283669,0.0581568900962094,0.0537875086532004,0.004369381443009,29.492933715036852,26.871869188810837,107.26592012066514,,
2026-02-12,35325,3595,3595,0.1017692852087756,0.6247897315832897,2246.119085041926,2134.770289058987,111.34879598293875,0.0635844043890141,0.0604322799450527,0.0031521244439614,36.69898768833381,35.74681683812616,44.625934600047565,,
2026-02-13,32612,3082,3082,0.0945050901508647,0.631983720008002,1947.773825064662,1863.820905606542,83.95291945812006,0.059725678433235,0.0571513830984466,0.0025742953347884,31.48036585668458,31.1776876018869,27.17203159626373,,
2026-02-14,20313,2365,2364,0.1163786737557229,0.6419320685649011,1517.5274100874262,1460.637423477198,56.88998661022803,0.074707202780851,0.0719065339180425,0.0028006688628084,54.47323428723608,54.72815984176967,33.40414996274119,,
2026-02-15,14659,1809,1809,0.123405416467699,0.6375332839024851,1153.2977105795956,1109.552665046936,43.74504553265958,0.0786750604120059,0.0756908837606205,0.0029841766513854,61.83665016394002,62.05619413781777,39.02376781939681,,
2026-02-16,24499,2450,2450,0.1000040817992571,0.6389064547692329,1565.3208141846203,1510.6080926347315,54.71272154988857,0.0638932533648157,0.0616599899030463,0.0022332634617694,37.13725949982044,37.55232461699972,19.182800429161738,,
2026-02-17,30017,2960,2960,0.098610787220575,0.6185537755191151,1830.9191755365805,1751.601091064082,79.31808447249855,0.0609960747421987,0.0583536359750835,0.0026424387671152,33.14627443528365,32.809135277853784,28.968178591788067,,
2026-02-18,33657,2934,2934,0.0871735448792227,0.6148166182930811,1803.8719580719,1718.9638068337583,84.90815123814139,0.0535957440672638,0.0510729954194895,0.0025227486477743,24.144284652240984,23.66993874096497,25.858323317801663,,
2026-02-19,34190,3491,3491,0.1021058789119625,0.6216513302798401,2170.184794006922,2074.2567341930317,95.92805981389014,0.0634742554550138,0.0606685210351866,0.0028057344198271,36.54342543943362,36.090153165191694,33.55236805791594,,
2026-02-20,32081,3435,3435,0.1070727221720021,0.6271925341154445,2154.406354686552,2080.958073624029,73.44828106252251,0.0671552119536969,0.0648657483751762,0.0022894635785206,41.95564678782912,42.51734985235561,20.387161624118626,,
2026-02-21,18773,2314,2314,0.1232621317850103,0.6359245377313696,1471.5293803103891,1421.3678700277242,50.161510282665105,0.0783854141751659,0.0757134112836373,0.0026720028915285,61.28038386287456,62.10145416317285,29.768679376973335,,
2026-02-22,15066,2351,2351,0.1560467277313155,0.6534039155026496,1536.1526053467294,1492.0195965743656,44.13300877236389,0.1019615429010174,0.0990322312872936,0.0029293116137238,126.04860064280128,129.48060308931127,37.28934545398173,,
2026-02-23,29158,3399,3399,0.1165717813293092,0.6411550006122407,2179.285847081006,2111.1978641621545,68.08798291885181,0.0747405805295632,0.072405441531043,0.0023351389985201,54.532880719671226,55.66315659083608,21.398104827917408,,
2026-02-24,33867,3759,3759,0.1109930020373815,0.6522929727264052,2451.9692844785573,2394.6442057782647,57.32507870029217,0.0723999552507915,0.0707073022640997,0.0016926529866918,50.44335058882977,52.51892542939346,9.727484296541471,,
2026-02-25,33366,4051,4051,0.1214110172031409,0.6264672652825136,2537.8188916594627,2455.876591891734,81.94229976772897,0.0760600279224199,0.0736041656743911,0.0024558622480288,56.92178015677172,57.94810542519932,24.210787332575222,,
2026-02-26,34044,4056,4056,0.1191399365526965,0.633076448648496,2567.7580757182996,2458.3280017886073,109.43007392969216,0.0754246879249882,0.0722103161141054,0.0032143718108827,55.76391096410207,55.29635809893227,46.81602934843904,,
2026-02-27,32317,3803,3803,0.1176780022898165,0.6441574459806934,2449.730767064577,2362.601446003091,87.12932106148602,0.0758031614031183,0.0731070781942349,0.0026960832088834,56.45196018793287,56.993978256740995,30.43026047474588,,
2026-02-28,20711,4617,4617,0.2229250156921442,0.6501467689977005,3001.7276324623836,2944.7222356935245,57.00539676885917,0.1449339786810093,0.1421815574184503,0.0027524212625589,298.3567566090838,314.06398400270746,32.011838735017086,,
2026-03-01,16151,4149,4149,0.2568881183827626,0.6585434862737154,2732.296924549645,2653.7574669939786,78.53945755566744,0.1691719970620794,0.1643091738588309,0.0048628232032485,435.7863455751291,447.6345203341953,139.4150431460278,,
2026-03-02,29908,6032,6032,0.2016851678480674,0.65815156153186,3969.97021916018,3858.3786829192095,111.59153624097048,0.1327394081570208,0.1290082480580182,0.0037311600990026,240.5573053862343,247.4941575042223,72.85349275227195,,
2026-03-03,32752,6301,6301,0.1923851978505129,0.6622361026984089,4172.749683102675,4091.77969227077,80.96999083190468,0.127404423641386,0.1249322084840855,0.0024722151573004,217.5559148535795,228.7728347210299,24.60766772933293,,
2026-03-04,34881,6592,6592,0.1889854075284538,0.6546281371370815,4315.308680007641,4211.685564484498,103.62311552314236,0.1237151652764439,0.12074440424542,0.0029707610310238,202.44406726359426,210.43904060759235,38.59535282154,,
2026-03-05,34026,5844,5844,0.1717510139305237,0.6523462699150938,3812.311601383808,3689.0191521338047,123.29244925000324,0.1120411332917124,0.1084176556790044,0.003623477612708,158.79751789048422,161.63937455292213,67.80949931547615,,
2026-03-06,32773,5324,5324,0.1624507979129161,0.6433170650451153,3425.020054300194,3331.37956738325,93.64048691694398,0.1045073705275743,0.1016501256333948,0.0028572448941794,133.89945449675585,138.02779005309264,35.08168101074396,,
2026-03-07,19342,3615,3615,0.1868989763209595,0.6610129939336226,2389.5619730700455,2351.094065648732,38.46790742131405,0.1235426519010467,0.1215538240951676,0.0019888278058791,201.75314087026544,213.91205789882704,14.440166611897098,,
2026-03-08,16068,3164,3164,0.1969131192432163,0.658989318341301,2085.042203231877,2044.0049182497664,41.037284982110144,0.1297636422225464,0.127209666308798,0.0025539759137484,227.55886958351175,239.12578518359112,26.64957321597359,,
2026-03-09,30213,5482,5482,0.1814450733128123,0.6646217975883058,3643.456694379093,3567.1429356513836,76.31375872770889,0.1205923507887032,0.1180664924254917,0.0025258583632114,190.152599525769,199.1876698781378,25.936486302389373,,
2026-03-10,33141,5372,5372,0.1620952898222745,0.656686285345965,3527.7187248785235,3460.323022229122,67.39570264940102,0.106445753745467,0.1044121487652491,0.0020336049802178,140.06618140029988,147.3981943146258,15.249733965348605,,
2026-03-11,34396,5177,5177,0.1505116874055122,0.6574833939601967,3403.7915305319384,3333.8484710143794,69.9430595175588,0.0989589350660524,0.096925470142295,0.0020334649237573,117.14766424793939,122.83581907345291,15.247160945026359,,
2026-03-12,34142,5429,5429,0.1590123601429324,0.6477547579438849,3516.660580877351,3405.988182309652,110.6723985676995,0.103001012854471,0.0997594804730142,0.0032415323814568,129.2202317073722,131.82259879292312,47.79115185905633,,
2026-03-13,31653,5938,5938,0.187596752282564,0.6420370952781148,3812.416271761446,3671.954385052786,140.46188670865973,0.1204440739191054,0.1160065202367164,0.004437553682389,189.5802850240965,190.78051231439815,111.41270778197969,,
2026-03-14,18296,3559,3559,0.194523393091386,0.6665771992012836,2372.348251957368,2313.03796940084,59.31028255652767,0.1296648585459864,0.1264231509292107,0.0032417076167756,227.1346875402644,235.51974724491598,47.797481832414206,,
2026-03-15,15428,3281,3281,0.2126652838994036,0.6630073234167575,2175.327028130381,2143.790007010316,31.537021120065933,0.1409986406618084,0.1389544987691415,0.0020441418926669,278.8980128476444,296.8862134235181,15.444048266350327,,
2026-03-16,31353,5659,5659,0.1804930947596721,0.6510044316594633,3684.034078760903,3604.86094001526,79.17313874564344,0.117501804572478,0.1149765872489158,0.0025252173235621,178.43414584118528,186.6573925688992,25.920362286804387,,
2026-03-17,32665,5659,5659,0.1732435328333078,0.6611398113478365,3741.390192417407,3647.798208728983,93.59198368842382,0.1145381966146458,0.111672989705464,0.0028652069091818,167.6089429566656,173.79011960810942,35.32167418343514,,
2026-03-18,33022,5781,5781,0.175065108109745,0.6615785134251236,3824.58538611064,3746.110122240419,78.47526387022106,0.1158193139758536,0.1134428599794203,0.0023764539964333,172.23930837539743,180.61598756306915,22.33758220238159,,
2026-03-19,32066,5112,5112,0.1594211937878126,0.6600368567293633,3374.1084116005054,3306.35086390422,67.75754769628551,0.1052238636437505,0.1031107984751518,0.0021130651685986,136.15975160298473,142.93786755418213,16.75119093330347,,
2026-03-20,29181,4619,4619,0.158287927075837,0.6550868986910933,3025.84638505416,2953.275731065962,72.57065398819702,0.103692347248352,0.1012054326810583,0.0024869145672936,131.3555056304998,136.55308143601638,24.967682189121238,,
2026-03-21,17059,3027,3027,0.1774429919690485,0.6616853070613763,2002.921424474786,1960.1089096234707,42.81251485131517,0.1174114206269292,0.1149017474426092,0.00250967318432,178.09806127187454,186.35986340413754,25.531196754763585,,
2026-03-22,13603,2602,2602,0.1912813349996324,0.6639479649041735,1727.5926046806594,1673.1081131052956,54.48449157536355,0.1270008530971594,0.1229955240097989,0.0040053290873604,215.8714037090777,220.18155455111588,86.67552121481135,,
2026-03-23,28094,4788,4788,0.1704278493628532,0.6523300331064421,3123.356198513645,3068.7364534406292,54.619745073015906,0.1111752046171298,0.1092310263202331,0.0019441782968967,155.80747826539562,164.6265458952487,13.658799424605519,,
2026-03-24,31109,5008,5008,0.1609823523739111,0.6484684759034196,3247.5301273243253,3173.8210081345624,73.70911918976302,0.1043919806912573,0.1020225982234903,0.0023693824677669,133.5375301522919,139.27021986179273,22.175083977212175,,
2026-03-25,32122,4761,4761,0.1482161758296494,0.6481927737328143,3086.0457957419285,3002.238171761842,83.80762398008626,0.0960726541230909,0.0934636128435913,0.0026090412794996,108.95278460408977,112.36379914751285,28.07937480318166,,
2026-03-26,32358,4897,4897,0.151338154397676,0.651086419013397,3188.3701939086054,3097.9879355353314,90.3822583732736,0.0985342170068794,0.0957410203206419,0.0027931966862375,115.91967985064477,119.19069643770011,33.186222812135156,,
2026-03-27,32427,5109,5109,0.1575538902766213,0.641258995333325,3276.1922071579575,3176.4889399090493,99.70326724890772,0.1010328493896431,0.0979581503040382,0.0030746990856048,123.25434136683128,126.06703606470508,41.98803215154179,,
2026-03-28,18026,3181,3181,0.176467324975036,0.6432919610734718,2046.3117281747136,1987.5476517227455,58.76407645196774,0.1135200115485805,0.1102600494686977,0.0032599620798828,163.982044613676,168.45219701367404,48.45960264717125,,
2026-03-29,14495,2993,2993,0.206484994825802,0.6620083277932425,1981.3909250851748,1927.71527871245,53.675646372724735,0.1366947861390255,0.1329917405113798,0.0037030456276457,258.50034619419347,266.6383249165253,71.5158929908475,,
2026-03-30,28460,4538,4538,0.159451862262825,0.6516774367316062,2957.3122078880288,2844.4383640370634,112.8738438509654,0.1039111808815189,0.0999451287433964,0.0039660521381224,132.03572019098428,132.42443512025986,84.60791401560746,,
2026-03-31,32208,4977,4977,0.154526825633383,0.6523016614317964,3246.5053689460506,3170.356589083547,76.14877986250359,0.1007981050964372,0.0984338235557484,0.0023642815406887,122.55390478197465,127.57212840478687,22.058304335744594,,
2026-04-01,33113,5349,5349,0.1615377646241657,0.6513554591292753,3484.1003508824933,3390.0748632546174,94.02548762787578,0.1052185048434902,0.1023789708952561,0.0028395339482341,136.14276321680225,140.46511937806946,34.55130181340366,,
2026-04-02,31759,4822,4822,0.1518309770458767,0.6556982962529502,3161.7771845317257,3108.873319533822,52.9038649979042,0.0995553129674021,0.0978895216957026,0.0016657912716994,118.88491037243102,125.85075842586917,9.353615892829492,,
2026-04-03,24767,4431,4430,0.1788670408204465,0.6542877594549216,2898.4947743853027,2812.4729374742233,86.02183691107948,0.1170305153787419,0.113557271267179,0.0034732441115629,176.685817372344,181.06260067044158,61.127180675514396,,
2026-04-04,15489,2737,2737,0.1767060494544515,0.6563112978186108,1796.3240221295378,1711.86824190758,84.45578022195761,0.1159741766498507,0.1105215470274117,0.0054526296224389,172.80409578823293,169.43267667123143,184.55149064472144,,
2026-04-05,13197,2839,2839,0.2151246495415624,0.667250154234515,1894.323187871788,1863.1958906395105,31.127297232277773,0.1435419555862535,0.1411832909479056,0.0023586646383479,291.3849089910873,308.6890460431375,21.930134012167386,,
2026-04-06,23900,3899,3899,0.1631380753138075,0.6628124032472933,2584.3055602611967,2543.2426777398387,41.06288252135799,0.1081299397598827,0.1064118275204953,0.0017181122393873,145.5581262799094,154.41069963654516,10.089865053300889,,
2026-04-07,30445,4985,4985,0.1637378879947446,0.6630541365459351,3305.3248706814866,3247.198648722867,58.12622195861928,0.1085670839442104,0.1066578633182088,0.0019092206260016,147.00407573525587,155.2868517549306,13.064915142577682,,
2026-04-08,31203,5448,5448,0.1745985962888183,0.6639076711988782,3616.968992691488,3545.9618300496795,71.00716264180872,0.1159173474567025,0.1136416956718802,0.0022756517848222,172.59671142661517,181.3925763609139,20.0871505688257,,
2026-04-09,31265,4986,4986,0.1594754517831441,0.659941226810666,3290.466956877981,3213.5767695630675,76.8901873149128,0.1052444252959533,0.1027851197685292,0.002459305527424,136.2249474788008,141.83428856485943,24.294037398406246,,
2026-04-10,29091,4402,4402,0.1513182771303839,0.6453747361948612,2840.939588729779,2738.885125503345,102.05446322643392,0.0976569931844824,0.0941488819739213,0.0035081112105611,113.40757278097567,114.39295810888783,62.641561391589065,,
2026-04-11,17185,3152,3152,0.1834157695664824,0.6561219092959212,2068.0962581007434,1967.2786763582767,100.81758174246694,0.1203431049229411,0.1144765013883198,0.0058666035346212,189.19115220618622,184.67460727826222,220.79049477465654,,
2026-04-12,13729,3162,3162,0.2303153907786437,0.6649563623830732,2102.5920178552774,2041.3304280772352,61.261589778041966,0.1531496844530029,0.1486874811040305,0.0044622033489723,341.50991137098697,350.4486743532506,112.93506012848336,,
2026-04-13,27698,5352,5352,0.1932269477940645,0.6392867639483959,3421.4627606518147,3141.56657817639,279.8961824754242,0.1235274301628931,0.1134221452154086,0.0101052849474844,201.69224400732512,180.53519570410631,836.7136288377415,,
2026-04-14,30031,5137,5137,0.1710565748726316,0.6343955068628012,3258.8897187542098,2999.820073893763,259.0696448604465,0.1085175225185378,0.099890781988404,0.0086267405301337,146.83971528317397,132.2480853218286,567.881032720962,,
2026-04-15,31351,5131,5131,0.1636630410513221,0.6505436473523148,3337.9394545647274,3177.698328774414,160.2411257903133,0.1064699516622987,0.1013587550245419,0.0051111966377567,140.14420403012585,137.06047629728556,157.5118400270931,,
2026-04-16,33317,5069,5069,0.1521445508299066,0.6570218267475919,3330.4436397835434,3217.456973766183,112.98666601736008,0.0999622907159571,0.0965710290172039,0.0033912616987531,120.07913238753952,121.73821679689341,57.6524885076088,,
2026-04-17,31153,4481,4481,0.1438384746252367,0.6450646921529845,2890.534885537523,2756.45171640403,134.08316913349398,0.0927851213538832,0.0884811002601364,0.0043040210937467,100.04393954696964,98.25075392581716,103.37728426282729,,
2026-04-18,17698,3056,3056,0.1726748785173465,0.650436658110673,1987.7344271862169,1864.4455667590669,123.2888604271499,0.1123140709224893,0.1053478114340076,0.0069662594884817,159.74694656570665,150.6553815353852,336.34269320028307,,
2026-04-19,14477,2819,2819,0.1947226635352628,0.635026519856186,1790.1397594745883,1584.7354013979643,205.4043580766241,0.123654055361925,0.109465731947086,0.0141883234148389,202.19915849776672,165.49454580274116,1921.6044921980035,,
2026-04-20,28162,4742,4742,0.1683829273489099,0.6341476846181006,3007.1283204590327,2729.939981370473,277.18833908855976,0.106779643507529,0.0969370066533084,0.0098426368542205,141.14503151648478,122.8716423375454,784.4331575095956,,
2026-04-21,30910,4891,4891,0.1582335813652539,0.6352639158027648,3107.0758121913223,2912.2844536124576,194.79135857886524,0.1005200845095866,0.0942181964934473,0.0063018880161392,121.72739335577694,114.59940397852364,263.1091978478109,,
2026-04-22,32203,5177,5177,0.1607614197435021,0.6454073807423146,3341.274010102963,3174.9561634060274,166.31784669693593,0.1037566068410695,0.0985919375029043,0.0051646693381652,131.5550321962503,128.0747640716903,161.57978971106942,,
2026-04-23,32883,5222,5222,0.1588054617887662,0.6409605988888479,3347.096247397564,3164.720217480543,182.3760299170216,0.1017880438949476,0.0962418336976718,0.0055462101972758,125.5237584562892,120.72401187153838,192.40832416740568,,
2026-04-24,30242,4602,4602,0.1521724753653859,0.6392969364257884,2942.0445014314782,2771.1807087017683,170.8637927297102,0.0972833973094199,0.0916335132829101,0.0056498840265098,112.34758381518057,107.04965187904448,201.33983914011876,,
2026-04-25,17903,3072,3072,0.1715913534044573,0.6519802792964264,2002.883417998622,1927.7389704077875,75.14444759083426,0.1118741785174899,0.1076768681454386,0.0041973103720512,158.21840689533374,158.9468951109451,97.21024054923848,,
2026-04-26,15874,3333,3333,0.2099659821091092,0.6231893604467521,2077.0901383690248,1906.9437832881783,170.14635508084598,0.1308485661061499,0.1201300102865174,0.0107185558196324,232.2484493527367,207.82526415879659,966.6443838328651,,
2026-04-27,27138,4570,4570,0.1683985555309897,0.6346635440118782,2900.4123961342834,2677.722667757194,222.6897283770893,0.106876424059779,0.0986705972347702,0.0082058268250088,141.45866081939172,128.32525492637313,502.38031273401555,,
2026-04-28,31191,4864,4864,0.155942419287615,0.6280348580634625,3054.7615496206818,2759.391461453246,295.37008816743514,0.0979372751633702,0.088467553507526,0.0094697216558441,114.2066763947077,98.21390384427994,713.6068905816484,,
2026-04-29,32067,5599,5599,0.1746031746031746,0.6403699188654601,3585.431175727711,3387.809403559665,197.62177216804656,0.1118106207542866,0.1056478436885167,0.0061627770657699,157.9982750188859,151.7087719341235,249.10657015894188,,
2026-04-30,32589,5026,5026,0.1542238178526496,0.6280602361899896,3156.630747090888,2897.360428510551,259.27031858033627,0.096861847466657,0.0889060857501166,0.0079557617165404,111.1586042360385,99.4109632454582,465.6967317646691,,
2026-05-01,29009,4621,4621,0.1592953910855251,0.6412219589720225,2963.086672409716,2811.7001992093105,151.38647320040562,0.1021437027270749,0.0969250990799169,0.0052186036471579,126.60103747271548,122.8346669502784,165.7451880476015,,
2026-05-02,18046,3337,3337,0.1849163249473567,0.6466642001268833,2157.9184358234097,2084.608351403056,73.31008442035392,0.1195787673624853,0.1155163665855622,0.004062400776923,186.26074216053433,188.8116362802683,89.73268002301316,,
2026-05-03,14989,2672,2672,0.1782640603108946,0.6450303545341262,1723.521107315185,1653.0343264402284,70.48678087495662,0.1149857300230292,0.1102831627486976,0.0047025672743316,169.21798589042527,168.53872411635155,128.42620608107353,,
